scorer,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000,DLC_resnet50_Corridor_ventralviewJul31shuffle1_1030000
bodyparts,head,head,head,spine 1,spine 1,spine 1,spine 2,spine 2,spine 2,spine 3,spine 3,spine 3,spine 4,spine 4,spine 4,base,base,base,tail 25,tail 25,tail 25,tail 50,tail 50,tail 50,tail 75,tail 75,tail 75,tail 100,tail 100,tail 100,lForepaw,lForepaw,lForepaw,rForepaw,rForepaw,rForepaw,lHindpaw,lHindpaw,lHindpaw,lHindfingers,lHindfingers,lHindfingers,rHindpaw,rHindpaw,rHindpaw,rHindfingers,rHindfingers,rHindfingers
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
403,49.79560852050781,87.65567779541016,0.9999998807907104,74.49250030517578,87.51868438720703,0.9999971985816956,92.46855163574219,87.82394409179688,0.9999997615814209,109.32061767578125,87.07421112060547,0.9999989867210388,121.53480529785156,87.19463348388672,0.9999940991401672,139.79367065429688,90.5687255859375,0.999998152256012,165.1608428955078,95.79570770263672,0.9999934434890747,187.8549346923828,100.2127914428711,0.9999760389328003,207.47869873046875,105.3880386352539,0.9988234639167786,227.6977081298828,113.65522003173828,0.9996211528778076,80.33770751953125,77.6609115600586,0.9999997615814209,67.24468994140625,100.8004150390625,0.9999997615814209,123.93301391601562,74.40550994873047,0.9999967813491821,120.89129638671875,69.31950378417969,0.9999971985816956,118.9346694946289,101.99862670898438,0.9999985694885254,111.05433654785156,103.08763122558594,0.9999891519546509
404,49.40668869018555,87.68597412109375,0.9999998211860657,73.38348388671875,87.51868438720703,0.9999976754188538,91.05802154541016,88.3918228149414,0.9999995827674866,108.1521987915039,87.32426452636719,0.9999977350234985,120.69237518310547,87.3022232055664,0.9999867677688599,139.56231689453125,90.26905059814453,0.9999975562095642,164.7279510498047,95.18708801269531,0.99998939037323,187.8549346923828,100.16201782226562,0.9999721646308899,207.3258514404297,105.87007141113281,0.9985179901123047,226.77516174316406,113.65522003173828,0.9993427991867065,80.31138610839844,77.55473327636719,0.9999998211860657,67.22390747070312,100.2624282836914,0.9999998807907104,121.81802368164062,74.22659301757812,0.9999950528144836,118.10270690917969,69.17552185058594,0.9999994039535522,118.8828125,101.71699523925781,0.9999991655349731,110.43988800048828,103.13939666748047,0.999988317489624
405,48.81301498413086,88.02223205566406,0.9999995827674866,72.21699523925781,87.51868438720703,0.9999980926513672,89.56351470947266,88.64839172363281,0.9999993443489075,106.72100067138672,87.44383239746094,0.9999929070472717,119.87452697753906,87.21774291992188,0.9999759793281555,139.11180114746094,89.9385757446289,0.9999970197677612,164.05511474609375,94.35346984863281,0.9999821186065674,187.8549346923828,100.04225158691406,0.9999606013298035,207.3258514404297,105.87007141113281,0.9984256625175476,226.6619110107422,113.78076934814453,0.9992466568946838,80.19341278076172,77.48684692382812,0.9999999403953552,67.22390747070312,100.17938232421875,0.9999999403953552,117.5761947631836,74.22659301757812,0.9999990463256836,113.39534759521484,69.17552185058594,0.9999990463256836,118.9346694946289,101.51153564453125,0.9999995231628418,110.43988800048828,103.13939666748047,0.9999911189079285
406,47.0749626159668,88.39385223388672,0.999999463558197,70.91970825195312,87.51868438720703,0.9999988079071045,88.37493896484375,88.72709655761719,0.9999987483024597,104.98424530029297,87.91973114013672,0.9999948740005493,119.60488891601562,87.19463348388672,0.9999871253967285,138.6094512939453,89.415771484375,0.9999964833259583,163.5006866455078,94.2838134765625,0.9999727010726929,187.7539825439453,99.74370574951172,0.9999535083770752,207.2896270751953,105.87007141113281,0.9983062744140625,226.45411682128906,113.78076934814453,0.9989966154098511,80.19341278076172,77.39317321777344,0.9999999403953552,67.24468994140625,99.81563568115234,1.0,115.81551361083984,73.95992279052734,0.9999993443489075,111.47516632080078,69.08311462402344,0.9999974370002747,118.9346694946289,101.39225769042969,0.9999995827674866,110.43988800048828,103.27568817138672,0.9999905824661255
407,46.32524490356445,89.06108093261719,0.9999995231628418,69.52684020996094,87.68113708496094,0.9999991059303284,87.17639923095703,88.89476776123047,0.9999983906745911,103.37326049804688,88.0158462524414,0.9999963641166687,118.68726348876953,87.19463348388672,0.9999861121177673,138.42498779296875,89.09168243408203,0.9999955892562866,163.21885681152344,93.56873321533203,0.9999721646308899,187.7539825439453,99.0805892944336,0.9999477863311768,207.18836975097656,105.57843017578125,0.9983677268028259,226.33636474609375,113.78076934814453,0.9985263347625732,80.19341278076172,77.2977523803711,0.9999998807907104,67.22390747070312,99.81563568115234,0.9999999403953552,112.74552917480469,74.1670150756836,0.9999961853027344,106.77996063232422,69.17552185058594,0.9999973177909851,118.96720123291016,101.2804946899414,0.9999995827674866,111.21849822998047,103.38494873046875,0.9999917149543762
408,45.69197082519531,89.23017120361328,0.9999997019767761,68.78022766113281,87.73303985595703,0.9999991059303284,86.36250305175781,88.94194030761719,0.999998927116394,102.35689544677734,88.04914093017578,0.9999974966049194,117.8180923461914,87.21774291992188,0.999991238117218,137.60171508789062,88.54403686523438,0.9999943375587463,162.75936889648438,92.9119644165039,0.99997878074646,187.53311157226562,98.36866760253906,0.9999449253082275,206.63958740234375,105.0374755859375,0.9987364411354065,226.2910614013672,113.22764587402344,0.9982461929321289,80.16178894042969,77.2977523803711,0.9999998807907104,67.08418273925781,99.81563568115234,1.0,110.39503479003906,74.22659301757812,0.9999966621398926,105.31871032714844,69.18901062011719,0.999995231628418,118.96720123291016,101.08815002441406,0.999999463558197,111.4091796875,103.67015075683594,0.9999895691871643
409,45.607486724853516,89.78536987304688,0.9999997615814209,68.7382583618164,88.10035705566406,0.9999991655349731,86.06211853027344,88.94194030761719,0.9999988675117493,101.98179626464844,88.1676025390625,0.9999977946281433,117.65925598144531,87.21774291992188,0.9999930262565613,137.0165252685547,87.98224639892578,0.9999942779541016,162.36495971679688,92.28016662597656,0.9999817609786987,186.95550537109375,97.44932556152344,0.9999405741691589,206.2468719482422,103.68802642822266,0.9993469715118408,226.04226684570312,109.50105285644531,0.9970130920410156,80.15731811523438,77.47691345214844,0.9999998211860657,66.95177459716797,99.76115417480469,1.0,110.0416030883789,74.40626525878906,0.9999971985816956,104.7519760131836,69.66801452636719,0.9999950528144836,118.96720123291016,100.97122955322266,0.9999993443489075,111.67400360107422,103.6851577758789,0.9999884366989136
410,44.81302261352539,90.21255493164062,0.9999998211860657,68.01001739501953,88.19332122802734,0.9999991655349731,85.30892944335938,88.89476776123047,0.9999991059303284,101.04874420166016,88.27619934082031,0.9999982118606567,116.87174987792969,87.29976654052734,0.9999936819076538,136.84181213378906,87.98136901855469,0.9999955296516418,161.8927459716797,91.94203186035156,0.9999839067459106,186.30726623535156,96.60126495361328,0.9999435544013977,205.93235778808594,102.39204406738281,0.9997096061706543,225.21592712402344,107.41549682617188,0.9987946152687073,80.04033660888672,77.47691345214844,0.9999997615814209,66.63800048828125,99.69562530517578,1.0,109.00843811035156,74.4288101196289,0.9999979138374329,103.80136108398438,70.14410400390625,0.9999969005584717,118.85399627685547,100.91574096679688,0.9999993443489075,111.7497787475586,104.0273666381836,0.9999880790710449
411,44.65373229980469,91.197509765625,0.9999998211860657,67.38824462890625,88.31983947753906,0.9999992251396179,84.58304595947266,87.87985229492188,0.9999992251396179,100.23678588867188,88.27619934082031,0.9999985098838806,116.15425109863281,87.36215209960938,0.9999951124191284,136.26905822753906,87.98136901855469,0.9999973177909851,161.3030242919922,91.72904205322266,0.999987006187439,185.81199645996094,96.10501861572266,0.9999322891235352,205.56813049316406,101.28865814208984,0.9997512102127075,225.0982208251953,106.28206634521484,0.9983274340629578,80.04033660888672,77.72757720947266,0.999999463558197,66.34357452392578,99.66634368896484,1.0,107.78133392333984,75.0033950805664,0.9999982714653015,102.71456146240234,71.19332885742188,0.9999988079071045,118.68977355957031,100.91574096679688,0.9999993443489075,111.77556610107422,104.02928161621094,0.9999834299087524
412,44.513267517089844,91.72366333007812,0.9999998211860657,66.78419494628906,88.4848403930664,0.9999992251396179,83.83970642089844,87.77096557617188,0.9999992251396179,99.47856903076172,88.28413391113281,0.9999977946281433,115.32735443115234,87.56250762939453,0.9999940395355225,135.86282348632812,87.96570587158203,0.9999979734420776,160.8262481689453,91.01431274414062,0.9999884963035583,184.9935302734375,95.49049377441406,0.9998875856399536,204.6782684326172,100.25714874267578,0.999751627445221,224.93380737304688,105.28309631347656,0.9984636306762695,80.04033660888672,77.88241577148438,0.9999990463256836,66.19440460205078,99.3031997680664,1.0,106.64328002929688,75.16028594970703,0.9999976754188538,101.76882934570312,71.70668029785156,0.9999990463256836,118.56521606445312,100.91574096679688,0.999999463558197,111.84854888916016,104.02928161621094,0.9999877214431763
413,43.795196533203125,92.00590515136719,0.9999998211860657,65.92032623291016,88.55826568603516,0.9999989867210388,82.89179992675781,87.77096557617188,0.9999990463256836,99.17330169677734,88.42254638671875,0.9999978542327881,114.802734375,87.67972564697266,0.999994158744812,135.15750122070312,87.87688446044922,0.9999985098838806,160.56446838378906,90.5860366821289,0.9999911189079285,184.77322387695312,94.91202545166016,0.9998727440834045,204.54110717773438,99.59146881103516,0.9997841715812683,224.85525512695312,105.10801696777344,0.9983521103858948,80.60060119628906,77.89114379882812,0.9999977946281433,66.0352783203125,99.1539535522461,1.0,104.7421875,75.16028594970703,0.999995768070221,99.32241821289062,72.10906982421875,0.9999990463256836,118.49431610107422,100.91445922851562,0.999999463558197,112.14899444580078,104.0273666381836,0.9999891519546509
414,43.057281494140625,92.10639190673828,0.9999998211860657,64.93457794189453,88.56320190429688,0.9999984502792358,81.77619934082031,87.77096557617188,0.9999983310699463,98.01696014404297,88.5198974609375,0.9999967813491821,114.16852569580078,88.0777816772461,0.9999923706054688,134.80335998535156,87.84468078613281,0.9999989867210388,160.23094177246094,90.18836975097656,0.9999926090240479,184.38870239257812,94.40153503417969,0.9998252987861633,204.1640625,99.11880493164062,0.9997686147689819,224.53732299804688,104.5954818725586,0.9982392191886902,80.60060119628906,77.9977798461914,0.9999972581863403,65.87347412109375,98.97760009765625,1.0,102.6415023803711,75.19966125488281,0.999997079372406,96.84320068359375,72.21107482910156,0.9999991059303284,118.38114166259766,100.91445922851562,0.9999993443489075,112.35108184814453,103.93894958496094,0.9999865293502808
415,42.57683563232422,92.46407318115234,0.9999998211860657,64.449951171875,88.68223571777344,0.9999980926513672,81.19865417480469,88.07862854003906,0.9999973177909851,97.67910766601562,89.1264877319336,0.9999960064888,113.85955047607422,88.19239044189453,0.9999940991401672,134.37057495117188,87.77072143554688,0.9999994039535522,159.56263732910156,89.38206481933594,0.9999927878379822,182.63894653320312,94.20758819580078,0.9997146129608154,203.95945739746094,98.7100601196289,0.9997560977935791,224.20449829101562,104.44690704345703,0.998284637928009,80.60060119628906,78.09874725341797,0.9999963641166687,65.8358154296875,98.9496078491211,1.0,101.74109649658203,75.19966125488281,0.9999975562095642,96.12940216064453,72.41552734375,0.9999986886978149,118.28546142578125,100.84979248046875,0.9999992847442627,112.36233520507812,103.79228973388672,0.9999781847000122
416,42.11264419555664,92.53488159179688,0.9999997615814209,63.97209548950195,88.70188903808594,0.9999971389770508,79.96002960205078,88.59156036376953,0.9999977350234985,96.99663543701172,89.1264877319336,0.9999939799308777,113.3896713256836,88.19239044189453,0.9999925494194031,134.0138702392578,87.58695983886719,0.9999996423721313,158.3564910888672,88.87328338623047,0.9999933242797852,182.0556182861328,93.79650115966797,0.9997791051864624,203.33001708984375,98.40961456298828,0.9996565580368042,224.14773559570312,104.4384536743164,0.9978113174438477,80.31499481201172,78.11957550048828,0.9999960064888,65.80253601074219,98.73413848876953,1.0,100.54338073730469,75.59532165527344,0.9999955892562866,95.2200927734375,72.52169799804688,0.9999949336051941,118.27267456054688,100.7819595336914,0.9999993443489075,112.36322784423828,103.73504638671875,0.9999729990959167
417,41.459232330322266,93.26387023925781,0.9999997019767761,63.24418640136719,89.06552124023438,0.9999974370002747,79.25894927978516,88.85304260253906,0.9999985098838806,96.77214813232422,89.17656707763672,0.9999901652336121,113.11811065673828,88.19239044189453,0.9999914765357971,134.00469970703125,87.54934692382812,0.9999997019767761,157.84951782226562,88.81183624267578,0.9999940991401672,181.644287109375,93.38523864746094,0.9998427033424377,203.1440887451172,97.985595703125,0.9995858669281006,224.04869079589844,104.42790222167969,0.9974570274353027,79.59017944335938,78.49290466308594,0.9999944567680359,65.57894134521484,98.52847290039062,1.0,100.32593536376953,76.50528717041016,0.9999943971633911,94.13507843017578,72.74180603027344,0.9999895691871643,118.13824462890625,100.70789337158203,0.9999994039535522,112.36322784423828,103.72116088867188,0.9999810457229614
418,40.83719253540039,93.69513702392578,0.9999995231628418,62.3824462890625,89.47409057617188,0.9999986290931702,78.64169311523438,88.87049865722656,0.999998927116394,95.95734405517578,89.347412109375,0.9999918937683105,112.8774185180664,87.55619812011719,0.9999919533729553,133.9536895751953,87.52754974365234,0.9999997615814209,157.39527893066406,88.53839874267578,0.9999949932098389,181.62753295898438,93.07483673095703,0.9998481273651123,202.95037841796875,97.61663818359375,0.9996128678321838,223.955322265625,104.35679626464844,0.9975325465202332,79.26931762695312,78.7210922241211,0.9999872446060181,65.52873229980469,98.52847290039062,0.9999999403953552,99.83586120605469,76.9605484008789,0.9999943971633911,93.63076782226562,73.27437591552734,0.9999887943267822,118.12785339355469,100.60627746582031,0.9999994039535522,112.36322784423828,103.68954467773438,0.9999828934669495
419,40.30467987060547,94.3945541381836,0.999999463558197,61.58273696899414,90.3658447265625,0.999998927116394,77.86807250976562,88.9878921508789,0.9999986886978149,94.95024871826172,89.347412109375,0.999991238117218,112.34156799316406,87.49270629882812,0.9999890923500061,133.60354614257812,87.36579895019531,0.9999998211860657,156.67996215820312,88.49345397949219,0.999996542930603,180.97010803222656,92.64509582519531,0.999874472618103,202.10464477539062,97.00840759277344,0.9994067549705505,223.898193359375,104.15283203125,0.9980744123458862,78.77400207519531,79.11327362060547,0.9999809265136719,65.3139877319336,98.44244384765625,1.0,99.1073989868164,77.1536636352539,0.9999939203262329,92.97647857666016,73.65316772460938,0.9999915361404419,118.12785339355469,100.30679321289062,0.9999994039535522,112.36322784423828,103.4959716796875,0.9999828934669495
420,39.89750671386719,94.80879211425781,0.9999997615814209,61.05094909667969,90.65081024169922,0.9999989867210388,77.37995910644531,88.9878921508789,0.9999986886978149,94.8311538696289,89.347412109375,0.9999935030937195,112.14385986328125,87.43521881103516,0.9999890327453613,133.23861694335938,87.1679458618164,0.9999998211860657,155.90316772460938,88.09078979492188,0.9999973773956299,180.09954833984375,92.04948425292969,0.9999279975891113,201.10902404785156,96.14567565917969,0.9990712404251099,222.87222290039062,103.61092376708984,0.9994746446609497,78.44154357910156,79.1656723022461,0.9999707937240601,65.3139877319336,98.44244384765625,0.9999998807907104,99.1073989868164,77.26667785644531,0.9999939799308777,92.92980194091797,73.65316772460938,0.9999942183494568,117.7406234741211,100.30413818359375,0.9999996423721313,112.18775939941406,103.37055206298828,0.9999811053276062
421,39.44518280029297,95.02545928955078,0.9999998807907104,60.80850601196289,90.65081024169922,0.9999988675117493,77.2484130859375,89.13092803955078,0.9999986886978149,94.82393646240234,89.347412109375,0.999993085861206,112.03286743164062,87.3933334350586,0.9999905824661255,132.99411010742188,87.03962707519531,0.9999998211860657,155.5885772705078,87.89142608642578,0.9999977946281433,179.73458862304688,91.61773681640625,0.9999321699142456,200.6636505126953,95.60731506347656,0.9987772107124329,222.5861358642578,103.36711883544922,0.9995570182800293,78.39056396484375,79.1656723022461,0.9999583959579468,65.3139877319336,98.5386734008789,0.9999998807907104,99.05707550048828,77.26667785644531,0.9999960660934448,92.92980194091797,73.71614074707031,0.9999964237213135,117.70746612548828,100.07829284667969,0.9999995827674866,112.10648345947266,103.37055206298828,0.9999867081642151
422,39.0125732421875,95.47885131835938,0.9999999403953552,60.40428924560547,90.68159484863281,0.9999991059303284,77.18762969970703,89.13092803955078,0.9999991655349731,94.82393646240234,89.02125549316406,0.9999954700469971,111.70463562011719,87.32621002197266,0.9999932646751404,132.5469207763672,86.7850570678711,0.9999998807907104,155.18714904785156,87.5447006225586,0.9999982714653015,179.4364471435547,91.10077667236328,0.9999392032623291,199.49781799316406,95.58367156982422,0.9983808398246765,222.4349365234375,103.22765350341797,0.9996686577796936,77.08718872070312,79.11327362060547,0.9999738335609436,65.3295669555664,98.5955810546875,0.9999998807907104,99.1073989868164,77.28107452392578,0.999997079372406,92.96448516845703,73.77635192871094,0.9999967813491821,117.58943176269531,99.83599853515625,0.9999995827674866,112.10648345947266,103.29519653320312,0.9999869465827942
423,38.3701171875,95.88621520996094,0.9999999403953552,60.09080123901367,90.68159484863281,0.9999989867210388,76.88282775878906,89.13092803955078,0.999999463558197,94.54924774169922,88.6456527709961,0.9999972581863403,111.1865005493164,87.19154357910156,0.9999944567680359,131.8498077392578,86.78397369384766,0.9999998807907104,153.7681427001953,87.13314819335938,0.9999975562095642,178.11082458496094,90.34588623046875,0.9999376535415649,198.28524780273438,95.27271270751953,0.9989678263664246,221.53872680664062,102.54685974121094,0.9997574090957642,75.85589599609375,79.06005096435547,0.9999813437461853,65.61167907714844,98.6102294921875,1.0,99.154541015625,77.33992767333984,0.999997079372406,92.92980194091797,73.65316772460938,0.9999964237213135,117.37368774414062,99.83328247070312,0.9999996423721313,112.165771484375,103.2030029296875,0.9999884963035583
424,37.7494010925293,95.90904998779297,0.9999999403953552,59.35310363769531,90.8539047241211,0.9999989867210388,76.81375885009766,89.52967834472656,0.9999995827674866,94.2455062866211,88.56029510498047,0.9999980330467224,110.98371124267578,87.17508697509766,0.9999970197677612,131.0601348876953,86.76720428466797,0.9999998807907104,152.10940551757812,87.13314819335938,0.9999963045120239,176.57113647460938,89.41844940185547,0.9999206066131592,196.46908569335938,94.7992935180664,0.9993940591812134,219.42222595214844,101.38450622558594,0.9998342990875244,70.80371856689453,79.06005096435547,0.9999555945396423,65.61725616455078,98.71094512939453,1.0,99.154541015625,77.33992767333984,0.9999980926513672,92.8076171875,73.69166564941406,0.9999982714653015,117.31385040283203,99.75574493408203,0.9999996423721313,112.165771484375,103.16149139404297,0.999987006187439
